pdb_id,seed,epoch,AUC,AUPR,LogAUC,MCC,recall_1,recall_5,recall_10,recall_25,recall_50,EF_1,EF_5,EF_10,EF_25,EF_50
1KY5,0,49,0.5248257459569321,0.023873596987566012,12.465685888864996,0.0,0.12698412698412698,0.6349206349206349,0.6349206349206349,0.6349206349206349,0.6349206349206349,0.0,3.1746031746031744,3.1746031746031744,11.11111111111111,66.66666666666666
3CQW,0,49,0.43344462393104577,0.017502729667533988,12.424207470285614,0.0,0.006825938566552901,1.0,1.0,1.0,1.0,0.0,4.09556313993174,9.897610921501707,22.18430034129693,42.32081911262799
1B9V,0,49,0.564780912364946,0.027239584501645434,17.26847249186099,0.0,0.2755102040816326,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,2.0408163265306123,10.204081632653061,17.346938775510203,24.489795918367346,62.244897959183675
2PD5,0,49,0.4504905819364593,0.02561141006530488,14.646803384513667,0.0,0.19078947368421054,0.05263157894736842,0.046052631578947366,0.006578947368421052,0.006578947368421052,4.605263157894736,7.894736842105263,10.526315789473683,23.026315789473685,44.07894736842105
1KLK,0,49,0.5569258996678351,0.022257396441346514,16.449712249661108,0.0,0.018433179723502304,0.2073732718894009,0.2073732718894009,0.2073732718894009,0.2073732718894009,0.9216589861751152,5.0691244239631335,11.981566820276496,33.17972350230415,54.377880184331794
3L3M,0,49,0.46209330363078716,0.015914206374504476,11.263439308386948,0.0,0.12473572938689217,0.8477801268498943,0.8477801268498943,0.8477801268498943,0.8477801268498943,0.42283298097251587,1.9027484143763214,3.382663847780127,14.16490486257928,43.34038054968288
1BCD,0,49,0.5435115291497578,0.029475730589486437,18.60946946259441,0.0,0.9753593429158111,0.0944558521560575,0.03490759753593429,0.01642710472279261,0.01642710472279261,4.1067761806981515,10.882956878850102,16.83778234086242,33.67556468172484,54.20944558521561
3E2M,0,49,0.5389770305470045,0.027840597388931083,18.352825942386364,0.0,0.959349593495935,0.07317073170731707,0.06504065040650407,0.04065040650406504,0.04065040650406504,5.691056910569105,9.75609756097561,14.634146341463413,34.959349593495936,53.65853658536586
2P54,0,49,0.44093594849482415,0.016966696683336936,11.788224795353903,0.0,0.08539944903581267,0.02203856749311295,0.02203856749311295,0.02203856749311295,0.02203856749311295,0.8264462809917356,4.132231404958678,6.887052341597796,15.151515151515152,38.29201101928375
1YPE,0,49,0.576742740431578,0.024510868580482684,16.971791598986975,0.0,0.017582417582417582,0.002197802197802198,0.002197802197802198,0.002197802197802198,0.002197802197802198,1.7582417582417582,6.593406593406594,10.329670329670328,28.35164835164835,64.83516483516483
